industry_type,production_scale,energy_source_type,energy_use_per_unit,water_consumption,material_input_tons,waste_generated_tons,recycled_percentage,hazardous_waste_tons,CO2_emissions_tons,NOx_emissions,wastewater_emission_index,recycling_rate,byproduct_reuse_index,energy_recovery_rate,cost_savings_from_recycling,production_cost_index,region,distance_to_industrial_area,population_density,eco_industrial_park_member,sustainability_certified,Symbiosis_Score_Percentage,Symbiosis_Potential
Pharmaceutical,212.16997588726304,Mixed,6.76637177059386,9171.13220126687,71.7082375575253,61.84387293442555,35.33489360255881,55.13952159696185,693.0458415973956,22.41979995278656,0.06513450144396105,0.9063173117712376,0.7572801710352964,0.06116874355414358,32043.035535630836,0.527085030436423,North,18.261924125937583,7989.815173637458,1,0,48.15855766504376,Medium
Chemical,102.12249157971823,Non-renewable,1.441982050491739,6083.98774093393,229.73433871816746,183.88390451000058,45.91584731902766,48.61678465816037,82.28801117416006,7.72549793764186,0.4342185961684175,0.5611428741836573,0.5502839867568547,0.20509511210665254,12644.282687649484,0.8670705173324018,West,24.314846699987584,7370.527819345861,0,0,21.535536893036653,Low
Pharmaceutical,219.8929244213845,Mixed,6.43753338385059,12894.68379258929,74.2918533319963,204.85168950079216,35.35870820493739,43.05096541687079,626.8278522709943,5.683011575801617,0.13522785095516388,0.19879199058248764,0.8213874706038718,0.7881974975154842,33810.5267550032,0.4236421514523737,East,10.808274120532253,6267.561311498602,0,0,23.21557222908892,Low
Plastic,111.1658856171367,Renewable,6.751535530732398,14310.021936951332,301.882615279487,160.1022493215515,32.35719603813664,37.5055166412193,404.56270152641065,23.86462651933181,0.2726770523944815,0.8918563587653305,0.2593683377686745,0.35169501634340744,26477.726943290934,0.5293384248105029,East,7.123853488570445,6536.47666241549,0,0,27.887244095482426,Low
Chemical,209.60665570570288,Mixed,4.230660493120247,13311.68856136776,435.39989428495375,216.84001269702665,23.906715771715536,23.500949842190906,460.01901613435723,25.503478031953655,0.1907543297432639,0.8316539515370938,0.7753843300745298,0.13591641082984554,17105.848506074202,0.3150924778938679,West,60.93740165314026,4675.205091847774,0,0,31.86013875028595,Low
Electronics,269.73388794617017,Non-renewable,7.883139597729271,4423.989923057152,647.4836517613536,176.52891463894414,40.83520631668545,22.18774093797034,530.0664608133538,2.5945179556775253,0.8829754998308972,0.8279716919602356,0.21138149554232516,0.7564992569812252,18089.834953638332,0.7581238410548319,North,14.813572140376074,1683.2001307183618,1,0,40.348776596790934,Medium
Food Processing,265.4127677899203,Mixed,6.506958384951163,3315.361601168193,303.4861628523771,284.5920266994837,31.333912536866013,40.01851831406415,739.6460563207038,10.098575608087039,0.7080113308712895,0.6739469846678466,0.781806012772082,0.4591251550176884,37187.6782889545,0.8490847417529921,South,73.28593152717171,5480.917344152195,0,1,36.13845555211471,Low
Electronics,292.0388092826625,Renewable,6.41563795426966,7379.305957500657,579.1175185048376,20.840638186795516,68.09193139958296,12.848251714371921,64.24156377035553,31.920745888247957,0.8684625789474705,0.6124246359674714,0.8964171669457109,0.49316970804383464,10276.058000470413,0.44269238836589514,South,30.703973592951492,5759.473416067466,0,0,47.97827420092624,Medium
Automobile,110.4836825454804,Mixed,6.234870020884503,606.345187124614,190.62834283923524,36.34248399852035,68.12952299888104,27.254833885984127,42.99155465706917,2.460172795869257,0.3834628345476925,0.06325150267519834,0.35212472807934564,0.21773244993455415,28347.779376638988,0.5573970663840987,East,54.30725315826494,7886.004094089664,0,0,23.21895234954268,Low
Food Processing,288.6794385697401,Mixed,2.054256722527918,874.2361965161351,612.9488425580948,56.233132901530254,52.656420617229266,25.918341976807966,159.04418956124331,34.276002224288426,0.3134133648536701,0.7232486621793046,0.52689768258217,0.644805548545035,28877.17981817835,0.3732675728195964,West,19.581364951966417,4422.15026679931,0,0,41.934391317448764,Medium
Electronics,179.88737814286307,Mixed,2.5206162051710757,8522.7142745335,226.99745443192816,208.60046582827798,76.1252848349773,46.97062412673607,789.4292263008545,26.497417822790176,0.38058719489776704,0.13238160573452518,0.6424961206308328,0.5461171863103559,37053.088340978196,0.5741012581877345,Central,20.745175942365613,2316.67831719544,1,1,55.672295020888356,Medium
Food Processing,207.69470276387554,Mixed,4.247930920250975,8046.516360396647,157.65856695782594,195.45078246119357,81.5138761155141,5.334584029041967,577.7595665546651,17.65971874484659,0.018548195724407468,0.28377584249231824,0.12152449926904514,0.23600564401016821,29100.242212778943,0.38000547818645725,North,46.827317823670874,5532.645669568153,0,1,33.24566203221389,Low
Food Processing,354.55560125526586,Renewable,2.848030449716261,14921.43884101127,189.05663778054074,268.15736376185976,59.28014888191321,66.37349442120761,499.4200728625115,14.184097534351176,0.7247042751485582,0.5463412658162031,0.49467264638370817,0.35629835759528605,24209.76188621825,0.6140090966514913,South,45.73014816138692,7839.131393398346,1,0,39.74367250485478,Low
Steel,82.88972932145609,Non-renewable,3.906686806338283,3426.7066127744924,186.54734666139154,221.19884860075,62.60948883489187,44.99027043075217,56.69046166350336,1.2603340720313114,0.3497724568950783,0.4565593263884374,0.37452647892942204,0.5871913586025548,36295.85648261913,0.7407732242593399,North,61.96087978494234,1582.2684844989333,0,1,47.84556763812096,Medium
Cement,268.29204266899376,Renewable,7.219248769460445,4242.506972826792,434.6471595327434,154.96486883155472,34.04530233184104,53.66613446207482,705.7059746365126,33.0959903571978,0.3133238035767917,0.06419695079430136,0.8352100681261773,0.8823850298900691,33507.017126639126,0.6320056648885009,North,61.109437844152744,2742.783764577701,0,1,30.478093161606783,Low
Cement,271.58847363203444,Mixed,6.7702882431548845,2146.339313731157,683.5981858911096,297.59037877677093,86.06388205996919,56.24751230075462,653.9503455717844,6.1375132317572545,0.5981410653705329,0.7915865526065411,0.8390115668374936,0.8783387152893425,29237.505283700597,0.4471317470324256,North,54.31364564376557,4426.671439426913,1,1,77.01591964861954,High
Steel,206.93112842993983,Renewable,5.410279149359876,13804.373639979298,109.70380774437922,83.50184706994325,12.057513775915035,23.31873094740292,538.5440342163263,12.72690867855248,0.4362499117098164,0.8409208622773338,0.6807015855925131,0.30911531395773467,3237.97853090263,0.5122775912813431,West,37.0321841396923,1527.6741520796377,1,0,41.20084039448376,Medium
Pharmaceutical,155.84891427466758,Mixed,7.006842759757725,11778.263044647536,580.217238870067,250.7915396367089,39.631209902641885,37.62972539078932,284.5220360780681,22.979725724330752,0.9808433682238985,0.6636856491470902,0.6401520271332485,0.7120588799838964,16193.775893133734,0.6831436426233795,West,71.46995012988813,373.3209882555192,0,0,27.534482042021015,Low
Textile,155.09569224369636,Mixed,6.486406723120744,12423.917116124288,540.7598447396433,130.90315979720623,71.35303583173777,76.49967646957337,74.9938653432407,10.216707702814542,0.35625304289880133,0.5369610727911401,0.7103196133482711,0.7479671724714285,26011.807543670464,0.6538532506735951,West,50.5611222372613,2828.468355041755,0,1,48.30432202480415,Medium
Pharmaceutical,362.78709429144084,Mixed,4.002894522886233,13590.074925485376,704.3899638720218,196.37686596834158,16.807608322048704,61.336419039745195,472.43002056271956,20.137048318211953,0.6138958422079134,0.9146640550095242,0.37938821090252633,0.7779407899845153,21845.51992555707,0.3820648728728001,East,79.23548225606386,6949.892251708253,0,1,44.870250619540194,Medium
Chemical,221.4477996105144,Renewable,2.407456064349616,8111.049807524655,233.1106703801804,219.54419878346803,25.569409831404872,77.56455001785483,581.3617657394533,32.46904173517874,0.31165110060965173,0.15796058697337273,0.41406732207556285,0.5636860562763321,14134.096406918066,0.8069696841396616,West,65.91084579887996,539.0535147249757,0,1,22.78370772119276,Low
Chemical,185.88459615653503,Mixed,4.599407280065375,7042.301276035493,387.5823940137722,191.95745572114922,60.08928686834235,59.700347611703066,93.507473372253,19.086248424215857,0.9905949802106567,0.7141190482984902,0.5483342505998348,0.059457198289629025,7488.108789371508,0.5851133473482093,East,5.456165276589445,3545.6466603319564,1,0,43.68046562163196,Medium
Food Processing,223.60882362604897,Renewable,6.153602177699851,5290.676368151439,744.370530832638,46.44965441703501,57.599462074402425,14.048011176681392,514.3387746428268,37.984605092724046,0.44511103472012814,0.16552455160567806,0.8942253146280206,0.7355086569016237,23013.87014217902,0.3974215347158358,South,27.006324752264785,6145.166028823443,0,0,35.208194721843384,Low
Electronics,294.2049284669956,Mixed,4.054937191107151,9043.611908043904,544.995087601488,135.67054817064016,72.80890517113117,5.162870707574099,243.36553295198368,33.97627450486549,0.634128810866803,0.3936603190310741,0.7015998867076063,0.14593770484641505,12864.867882764094,0.37369592554483755,South,46.60630588473423,7634.824255904905,1,1,61.964849948003085,Medium
Electronics,126.64210183832054,Non-renewable,5.667403368487281,7087.036753452427,341.57630964619767,170.62432149027168,79.0720743224946,46.21291493757309,616.1104925514531,13.65504979685407,0.12672167095267706,0.5769360582538808,0.545890320046601,0.15518424759836164,10854.018612741862,0.8793310647870782,South,58.274623953976,7886.708112234572,1,1,58.43925568218643,Medium
Cement,223.81882726839606,Mixed,1.6602919840373054,7047.701005780839,148.55928714145136,255.46790895768603,20.929264173491873,28.625062376208767,440.9003634694329,16.298503921065542,0.7330242148636581,0.713378921453917,0.7433717134070431,0.5950623223815374,17160.412628087477,0.4689210667041276,South,44.926246825431434,3491.3611687481853,0,0,26.218929071032807,Low
Paper,268.1229987553238,Mixed,6.2360331545998235,14085.454024101515,246.8637559254433,135.87549589557884,11.562384130895575,22.036632811053618,120.64869449214063,17.22140571738982,0.269210057875622,0.053344490244785596,0.3838012810145825,0.9351684689227714,31848.674462142208,0.8451561527498257,South,63.318172952050176,7612.997496157117,0,0,11.723703745683947,Low
Pharmaceutical,383.5466735524588,Mixed,6.688995339251434,14768.456957047387,485.9116081170375,276.0304549172542,68.61927417100702,64.5768797140334,430.6851692319241,25.23408839051833,0.4486132528296719,0.28453809773459854,0.7074200310299336,0.26828552593921984,20538.433089919865,0.5463511792613633,West,24.04714091507288,476.2679915907372,0,0,23.16636293226203,Low
Automobile,160.80889026413416,Renewable,5.947864990463788,12049.023645278921,588.6259606703853,134.91039579243716,35.618302640140534,29.359461366555788,328.6747534260405,11.828431302947322,0.8831330623274579,0.5343803522688383,0.41960862345443023,0.6312297920460868,10226.703998949459,0.5315528582719142,Central,16.345139996160356,6018.152116388739,0,1,37.30944970741143,Low
Plastic,194.9602393331986,Mixed,7.770845112684559,11472.99230858046,143.3164151389201,166.89005848258844,63.20863268302605,25.360077578744313,160.6776552596885,38.78534098348909,0.9705525148851014,0.5295863112453563,0.3016952663134875,0.3232882811638409,6442.319406641839,0.7205573817896592,West,6.205501335602068,5213.41907014218,0,1,40.000887817686724,Medium
Electronics,201.3947487751756,Mixed,6.786564402224483,10368.093345796971,499.6979450330405,239.90427646812628,22.7962899852891,67.99900745352083,676.382264768456,24.543026713838287,0.424572101840357,0.6238637914516376,0.5987516427700632,0.8588535022494767,20961.5160234424,0.30592997266527683,Central,46.71847207657872,2146.2704891719877,0,1,39.52458386861267,Low
Plastic,273.7722104463625,Mixed,7.3216560951357685,2908.0853588359487,462.7634591290633,177.00496690453238,49.86840396660685,67.7029869189168,28.602189829326235,16.276365520274773,0.8348026679544999,0.3234682227814002,0.668189803685166,0.5841652029024776,32185.923140044913,0.5028537129782343,West,55.710762612688626,4157.084305301261,1,1,55.83467673599323,Medium
Food Processing,194.15425697280054,Renewable,7.534997584203536,1357.0344026969906,435.466585018031,288.26433135293325,52.87610341539214,28.50933102040453,263.4600559649226,25.97788771191691,0.05334899454986075,0.5364763259800421,0.46336420506160775,0.2367295948908238,26807.084898849735,0.48158742731508536,South,27.439677935310204,1210.5191545318658,0,0,20.443296389846612,Low
Plastic,250.72381609590258,Non-renewable,6.60943594311666,10515.531569142315,567.5923382615059,199.79907000166764,59.73161439172337,66.5998960788773,29.824129772152865,16.118497915923452,0.8475740297902625,0.22080809969111875,0.5589506582199514,0.28591794540088544,10821.657445443487,0.8208588565704278,North,49.85956641875838,6998.457777422175,1,1,54.785208613134905,Medium
Automobile,330.1729055504094,Mixed,5.719811894045494,11067.400222720351,678.0871963125963,159.19928894994231,53.61945138809797,68.06227922661284,94.88541827479912,32.80292939868705,0.6295103221526497,0.2181849929631099,0.6746594673703611,0.43923265737630884,18594.850256200705,0.61747412341247,Central,6.068264006559681,2991.605067256054,0,1,46.0344465712362,Medium
Steel,305.72339011590515,Non-renewable,1.0400300695255251,1181.108370923027,292.2422623826513,11.95963049533478,52.13371546944068,33.9144428023733,251.7350509550032,22.92971794179299,0.48870616839160197,0.5689075670803462,0.7409390464017586,0.15983920582683142,34498.75380707461,0.5187420943345511,North,9.744881011150685,5083.146869632589,1,1,64.65509018840245,Medium
Automobile,222.83796688402737,Mixed,4.260780272561873,13956.750378318298,716.7591425832196,127.0512047861973,38.28240308862772,5.317850416733725,62.3315246037114,2.1578348845396467,0.8899637051372478,0.6669253265408069,0.8560143311747686,0.12086003143713347,8750.92449840788,0.45964758617983087,South,56.736872236162874,1438.4550330406455,1,1,64.4903445508647,Medium
Plastic,356.54917685573406,Mixed,4.998136090356527,1821.5392719478243,170.47520946391302,93.27828368174733,16.050320087037328,0.12677155730720813,485.3718152385701,7.4818962632267,0.8453372225064139,0.15835997001315916,0.3690897856378953,0.6620552561731605,22219.061685950088,0.6543058852863775,Central,30.709437006949305,1808.0857881234153,0,0,9.828019922391045,Low
Automobile,258.60487987003614,Renewable,3.1282119071359973,4645.557739682435,179.76790231337327,225.6911720268093,17.609216727731596,41.863397031119604,87.75306822922258,34.66726193466662,0.296945095953572,0.160510911713801,0.9063295275673342,0.41644855588020824,15536.797332911978,0.3910038843260188,North,54.364054426034436,7937.259692264586,1,1,49.44112797590052,Medium
Textile,252.769868640708,Renewable,3.2267311283243045,10249.652285581215,250.07904771794293,66.441914170296,46.87115332460806,27.526039469628458,567.3366345715542,22.7345431410932,0.7914883823447575,0.5587724223144054,0.6235518291107788,0.7036032126832493,6718.830683521736,0.44772286110526893,West,66.87424738183361,6074.073876642368,0,1,52.94857319613597,Medium
Food Processing,90.94008510053061,Non-renewable,7.728115909971156,2963.152618864907,139.64815216030837,65.53992575175118,40.242415864784405,79.77055153266929,61.06084784918567,38.03856732229925,0.0994909336623726,0.293086177055281,0.758931694429053,0.14905238039385932,3896.348994614133,0.47616729903884986,South,68.50455012313712,7703.380584237752,1,1,53.947030380656486,Medium
Pharmaceutical,395.7417537142917,Renewable,7.2419760564192215,1303.5303824125442,222.73941851215818,60.908117755026154,53.87145839733231,61.79287997018274,66.2609379448555,3.3606813579970494,0.8227639354673701,0.4031591920170029,0.6797921391332945,0.5988789931109861,23123.112616540217,0.6647453685641647,West,15.429076346227175,2507.6390886539443,1,0,50.52579571615677,Medium
Steel,119.35065872948056,Non-renewable,6.944253038511929,5301.624092880172,129.80882217713344,42.056605881089595,35.91124438678269,60.902036508033,258.1542012459478,12.16279488839597,0.6754556180232505,0.41067360288282007,0.23501455281356592,0.4489761140327663,2788.4572021343993,0.5239529754098853,West,39.93027464340503,1483.590437634599,0,1,35.41044295680762,Low
Electronics,153.9618919768469,Mixed,3.8420826119427742,11606.587835400096,666.3143127390427,96.74706608291179,68.47235777370257,76.41942146298749,719.3257894760364,8.144963242963119,0.08786633093194274,0.21069757335642475,0.11429454470794549,0.1021987890113257,5930.952434331526,0.6034699800720298,South,59.24628444333394,4123.9340151348815,0,0,14.95140793737265,Low
Chemical,96.54298791728863,Renewable,1.0958898528624017,6498.340845286275,154.22674391496844,266.3470237608104,83.4361598708084,71.01795183146567,520.2867340041869,22.37669154303508,0.6830801734741354,0.05118317008756379,0.7036578176163082,0.5403217804483792,15207.442684146166,0.690262958259952,Central,62.37048650881901,4058.4126013732784,0,0,26.934900073758836,Low
Pharmaceutical,284.80094938781235,Renewable,1.5615557251899985,9968.10736766512,610.4731681698926,233.60389933025672,35.40337104688375,25.454998356511098,620.7024077045571,15.620316827656419,0.5805192766763702,0.8178366289721065,0.5099474010151188,0.12452384724309118,3653.767043518984,0.8737629604846124,East,63.20472649685245,1564.5828073123052,0,0,19.78025382190057,Low
Chemical,151.9043766312576,Renewable,3.1853745775232256,8904.476909807981,85.9354009350003,221.89910881050406,26.40364067481743,13.278977728310108,130.41064539214273,6.712304596017532,0.5945501011450448,0.6935017720079194,0.6819920315674921,0.7949477730119072,17216.918605171624,0.7589024382616514,East,19.79705208168559,5919.112642735,1,1,61.306326125886024,Medium
Food Processing,137.60333999127153,Non-renewable,1.1102003909697389,822.167989370916,761.3902456354364,240.21435766673898,19.875348811597576,59.671381205238575,670.6178379328518,25.888700601402103,0.29086393512969855,0.6714847023040089,0.4791585235239137,0.6187617188510259,6953.870918721858,0.5431540683432646,South,17.01771578245432,3021.8647686221257,1,0,40.193291300258046,Medium
Steel,108.33778695143724,Mixed,1.1200484734063867,14833.829812162747,583.3700656458246,84.47827735222364,62.381593448519055,30.261911494629842,26.35407359150342,21.683785448988868,0.26649720001284527,0.5418546243019877,0.33101106837485356,0.5512707803844036,15295.177446605849,0.7489652246383541,East,48.020972525348284,1653.6488012580346,0,0,35.46303223067667,Low
Cement,113.05886627968502,Mixed,7.416223111496877,1100.7072878811223,55.09741143958384,266.7952987719839,47.7277592469484,37.85381213047651,186.18473357174477,11.352081926203889,0.76253511205402,0.6808726891203084,0.3065161183336114,0.17012210402269312,32064.06810942259,0.8698165085515277,North,59.804692223581135,2789.4704774376496,1,1,46.72814803546847,Medium
Electronics,267.0946241416284,Mixed,5.943109514833378,14533.139695903033,622.8923751501605,45.504495666773295,25.98133596168456,50.43181850198615,500.5520104969949,19.45096863240392,0.2568134810172391,0.8921195397928632,0.7074789177829948,0.30871140215367465,25801.845090113005,0.599628327392475,Central,26.892882211667075,4596.537857153118,1,1,60.38025561886331,Medium
Textile,300.2265170773105,Renewable,3.1626919304770684,8473.030586283774,435.561440574639,104.22198938109668,65.51662232980772,72.62981415481926,312.6921987033593,29.956663444126985,0.44626225180989865,0.649106362606362,0.2991020733191972,0.49358830742176935,18925.240955925346,0.5462981598737339,West,10.16700223526888,5866.473271007457,0,1,48.4402871279598,Medium
Cement,207.1612763086083,Mixed,1.928512043206672,14465.805892443464,634.5238777513398,178.09069509536616,22.621070555449172,33.527020293677275,787.6708455404795,8.608231144751013,0.6947889985987847,0.2885822617347049,0.6932091838328788,0.6199551622757192,5489.6656984960955,0.3468112194004419,West,57.90621786698605,3958.7489112483795,0,0,13.807219122587119,Low
Food Processing,233.56706610946344,Renewable,4.581450025265539,2163.927191500614,441.87260666794134,35.357001060890184,57.11555999707597,62.66535121754891,43.66461251828822,12.0697769947183,0.07961625132743777,0.5635040465668082,0.39556411368564065,0.21490764686794,25527.687053959857,0.8354222223905174,South,25.37643084764035,4299.640920661313,0,1,46.662746098680095,Medium
Pharmaceutical,299.50967551455494,Non-renewable,1.0374231259805513,7610.923528189942,530.768643226516,220.38840539404535,54.807612438147494,21.467183301972597,798.9065709905037,14.171383990217548,0.5945483826116572,0.4480919630295891,0.7438085638869223,0.05797965032026106,8220.966795343913,0.4478605684761934,West,14.976292496314302,1283.7783003534375,1,0,36.56042624876438,Low
Textile,85.56153285935349,Mixed,7.5688962070070085,2957.80933205785,639.7487415462804,119.23758422002511,72.40936310081707,55.83774327388909,506.42970963182654,29.995694269440747,0.5893763726481173,0.5507772180009345,0.1785289332044026,0.360284168542366,4910.281066741366,0.3383747380914837,North,13.52243521497627,7334.5892127242105,1,0,44.03455907386478,Medium
Automobile,183.40181026248914,Mixed,3.9037058357226306,1239.1357168254149,353.83104094089254,236.39967135447802,14.684319394956674,0.1263536862329495,455.7914557849553,33.95344268226083,0.6842287108880255,0.5158494296715426,0.234481948883911,0.48458430910061917,27231.848663465094,0.6223220919546499,North,26.562944707083872,7444.048744337946,0,0,10.272115152858412,Low
Plastic,391.39127938251085,Mixed,3.8163446866613295,9454.172168403518,52.03111236533907,150.40440424745782,85.46919920736308,69.72057707925077,66.41970519990001,15.36734560944363,0.3699280953056586,0.8228977567056184,0.6673204451481471,0.2159901550371227,36658.276117198286,0.807539787576915,South,48.22888914127215,5530.727405260429,0,1,65.26733255614994,Medium
Textile,265.6359135025498,Mixed,3.7341552530724753,3512.859603944526,687.4598719588913,58.35798470547422,69.75429672247967,2.430366396357,233.19652379939473,12.21652404243977,0.4489797740638397,0.6366200930429604,0.5542080081784363,0.4929489552696852,19502.55059727985,0.5439810333738315,West,29.955374618117695,337.5249896853927,1,0,51.069262871613056,Medium
Food Processing,161.35186556719785,Non-renewable,1.4852983127143533,9021.606765169416,335.66777196849694,221.75473434982658,28.37070985964479,57.020300381006734,741.2368968674447,35.63314695489125,0.32996931394469364,0.21988263014069354,0.2334905083594393,0.3546372727123418,3557.844603108333,0.7698404820954098,East,3.611624424287664,4389.178884045943,1,0,17.36071379261474,Low
Paper,246.9536149235882,Mixed,5.468255678542786,2129.2849882602914,422.03204451243727,79.38246697248834,25.58945463182787,3.700655140902711,296.31188248761055,39.97491482161081,0.8081682471887758,0.10671510098783374,0.8625443105541395,0.45958069949576696,35451.31326190456,0.8018376043703974,East,9.558857904869264,5107.907982291185,1,0,35.64909699726098,Low
Plastic,189.64911619869292,Renewable,6.131025337398474,5313.80383577419,55.82498161547654,149.78903887407262,46.69111820222159,21.299655951520275,536.0894963644557,26.978968766641064,0.13061076003613248,0.4319274098132122,0.29834973267138165,0.36271197552073453,4545.003112695815,0.5726421352919182,Central,24.65925328149229,7958.302939073258,0,0,18.996298642196997,Low
Chemical,250.3183964244157,Mixed,5.732877783118032,11833.672091772083,419.0690077625735,27.282314401287746,79.49305301129074,39.77619228452425,799.6071533266029,39.60423429207264,0.9629539535753299,0.06404956003195632,0.4289642583742704,0.6156210648081201,34965.503222660314,0.6545730395642843,South,53.45694960747316,7969.322250519415,0,1,38.34921565740002,Low
Electronics,120.23728377812762,Renewable,1.9690484533057602,6837.247066711721,789.8655511787972,187.27066305155083,81.65074941682411,33.59509482785906,225.1943767901621,26.568667973175444,0.6348361559792174,0.33646764725000206,0.23205914768528413,0.0886073098942145,16889.13618247138,0.620347379123364,Central,9.68417573054564,6889.367635539347,0,1,37.72736909980307,Low
Chemical,122.46868922216876,Renewable,5.0518811762491485,9602.308516011377,258.7007456140772,201.42804103380178,54.23876783184756,15.346889168080846,469.34308563130514,29.471680744309086,0.8869067243921759,0.38121932249530305,0.3992248565073628,0.20381476094984619,15884.992467677408,0.863517516980701,East,45.731234573053186,697.8817378036856,0,0,16.050428897198458,Low
Textile,125.9335558526057,Non-renewable,4.986391389205776,9888.140140810416,346.5637026817836,116.70889194197115,83.16892332837268,26.70519293673899,563.2214783077263,15.85191206096879,0.4262314582647643,0.38802998660893145,0.4924820751003267,0.4394757821998996,22626.300419345167,0.7353034110550568,East,11.351097924272333,7635.555848074094,1,0,50.63229036066612,Medium
Chemical,380.74233341658936,Mixed,7.078875515589674,12734.448137815758,565.3924973515075,286.55472019471677,10.462715281293699,58.216509604877366,148.4092523210238,17.60221810646261,0.33227907039199667,0.9314150218915034,0.31572234906162716,0.370667043996671,38369.223062880315,0.8552056864620678,East,18.505995533251756,4978.757727785593,0,0,13.70935631731436,Low
Food Processing,314.52765386922937,Non-renewable,3.653893608629529,5211.380518896299,661.095250642744,262.8798318372102,12.989843680185711,53.54056740637186,135.96459968302202,6.193358727581108,0.9007258101239835,0.3235107892752214,0.742184305876835,0.4024687603584353,36152.140713267174,0.43200598683718316,Central,15.430705149349494,6446.9168097376,1,1,40.83420529202232,Medium
Automobile,131.9622062919427,Mixed,3.6004016056160397,10465.785657446504,363.0437180045752,213.84257014329845,87.50483545912313,5.745166701113256,375.9201710933752,32.99862558322237,0.09887302887630278,0.28870474584075906,0.40453968078162234,0.7733846253924317,19872.543355581154,0.48614211109960226,South,7.243833574523219,3376.104227549658,0,0,34.60695716721921,Low
Pharmaceutical,140.27170680499245,Mixed,5.329689411027299,14443.429202169402,282.2516528009694,215.5273619756541,75.90321404030286,59.78526604583091,320.93376697224573,37.276831720044406,0.1171072315052778,0.1664428379607871,0.7065589999628904,0.8476984924226291,28441.282778905104,0.3425480839080406,North,54.36372575615404,2693.4218756298,1,0,50.18306244355774,Medium
Electronics,313.86543195868046,Renewable,5.431508574496592,11088.528348189087,753.3693499888003,79.45850590793462,48.31001495128278,4.243670495762268,577.0880407487048,25.125806280917427,0.29934677648467733,0.5099079521143515,0.23636495785121903,0.273801905147813,24056.31158904967,0.5999447740174846,North,38.14547669611069,3813.3043347737025,0,0,15.06004485866999,Low
Chemical,129.97243033349565,Renewable,4.284996591280533,7603.121912407296,557.8587250037519,198.76049317109243,74.05686117562891,43.43411112798275,74.21684172989728,14.07406868359324,0.9597749817663185,0.18830687559225856,0.3893319471138608,0.8027519542576749,28351.54000440036,0.8243542076315464,East,66.82216838999238,1345.62120115685,0,0,32.38534735771577,Low
Chemical,155.05961386714517,Non-renewable,4.101415536312947,9645.402945132973,139.26597836985582,63.4708482444783,91.22935424649084,20.805019843375252,778.2899665177385,6.583644852287468,0.633068609865107,0.6046652414577061,0.05725246000598166,0.462910878761322,33514.44348235968,0.49610801827842943,South,9.713485518620722,2985.1158822757875,0,0,32.72862293465951,Low
Textile,388.2709865025277,Mixed,4.4590336944651785,11225.402017565068,101.69590860098647,47.48095105634753,75.62760952990922,47.01521020478551,31.13604571494924,10.97367107335994,0.5541936966153982,0.18964380104451456,0.7327738255223405,0.2964385573575987,3310.765497006567,0.3769692641695989,South,13.289168800369636,6889.416498192573,0,0,36.91199681649212,Low
Pharmaceutical,161.6980879130982,Non-renewable,7.027317096523183,9377.99860256115,412.6623880927768,299.84302878976115,81.60156337455737,20.906271675272148,489.0271229821979,10.58871162364781,0.7053563363554206,0.569005985983281,0.6132979798974357,0.9369104639042105,14378.874449260105,0.3410677529574318,West,25.90370304533515,496.01379283487563,1,0,55.081551676562505,Medium
Cement,291.72235211876693,Mixed,4.22816830877737,741.7992956026677,215.06754953545433,188.60089978458637,74.65155941815524,78.79663757006648,458.8534247765629,24.734351424461135,0.4174745560781662,0.7936423152571636,0.7860409924284105,0.7923216122907506,38454.50611288696,0.5685001635141927,West,61.737546981227034,1376.848765231915,0,0,48.47925397176427,Medium
Chemical,393.16201196816974,Renewable,7.579522543788757,3324.2157164647747,240.4885650321901,132.14142243387118,24.297942856851037,24.77825469820255,125.0782700783861,37.828979881862374,0.7580735014207992,0.08827217016718336,0.4600497092924419,0.9448279871778824,38074.77972394712,0.398413046777258,Central,25.849188206144508,1175.9060452659871,0,1,33.92101920837178,Low
Food Processing,199.77496548473366,Mixed,4.528026345174283,12251.789149624257,708.2691341208862,90.00853425076565,80.85379931988763,19.356850853959678,137.71446651655324,2.4067395348402676,0.3932306979728776,0.42777227742638524,0.7697665793415552,0.20137170598542914,2426.3938191435755,0.5076624173310621,West,33.85665918489802,3343.9892330617786,1,0,56.07413172253812,Medium
Paper,85.60511707585991,Mixed,7.64440485226624,4453.434386031027,117.174518237233,183.15653088035708,26.584249702057853,22.27722327322768,638.2884404798089,0.5403808339806958,0.8263631848564645,0.46494407049695186,0.6328242898438805,0.17945840655307277,9654.724937049918,0.7919878848494621,Central,25.525078171178837,7976.497826948722,1,0,30.4619156545206,Low
Electronics,158.12713293515975,Renewable,6.82982331308353,11107.650733636441,586.5230864216672,19.630084924925406,85.8719628837525,71.71782858074363,712.2987175618928,24.20718680041586,0.26729508207650454,0.7619649291303011,0.053251639280814805,0.5030401576498154,39763.261609085785,0.5304284296545146,North,8.257494760480338,1552.191855648785,0,1,50.97679531366917,Medium
Chemical,345.88070122934573,Non-renewable,3.5370192583108038,5895.743121004631,253.35669003544103,32.93089219891454,48.985241336891455,50.89750629354758,240.75323338934027,11.720388252148751,0.27754665929802425,0.4711240687509897,0.27832486557966074,0.6247793840310986,20727.352884180462,0.6659225509538135,East,75.27582258590262,1334.7646668742293,1,1,57.935287705783196,Medium
